source	registry_source_id	raw_term	headword	pos	cefr	topic_or_section	pdf_page	source_ref	definition	notes	source_role	corpus_policy	source_format	locator
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	everyday	everyday	adjective		Other vocabulary	53	Edge Vocabulary Book 1A visible PDF p.53		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=53;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=50
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	express	express	verb		Other vocabulary	53	Edge Vocabulary Book 1A visible PDF p.53		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=53;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=51
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	fascinating	fascinating	adjective		Other vocabulary	53	Edge Vocabulary Book 1A visible PDF p.53		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=53;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=52
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	inspire	inspire	verb		Other vocabulary	53	Edge Vocabulary Book 1A visible PDF p.53		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=53;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=53
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	keen	keen	adjective		Other vocabulary	53	Edge Vocabulary Book 1A visible PDF p.53		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=53;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=54
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	miniature	miniature	noun		Other vocabulary	53	Edge Vocabulary Book 1A visible PDF p.53		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=53;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=55
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	model	model	noun		Other vocabulary	53	Edge Vocabulary Book 1A visible PDF p.53		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=53;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=56
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	snap	snap	noun		Other vocabulary	53	Edge Vocabulary Book 1A visible PDF p.53		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=53;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=57
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	tiny	tiny	adjective		Other vocabulary	53	Edge Vocabulary Book 1A visible PDF p.53		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=53;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=58
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	medallist	medallist	noun		Visible glossary continuation	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=1
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	ranking	ranking	noun		Visible glossary continuation	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=2
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	supportive	supportive	adjective		Visible glossary continuation	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=3
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	suspend	suspend	verb		Visible glossary continuation	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=4
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	toss	toss	verb		Visible glossary continuation	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=5
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	training	training	noun		Visible glossary continuation	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=6
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	ups and downs	ups and downs	noun phrase		Visible glossary continuation	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=7
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	cycling	cycling	noun		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=8
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	exploring a new neighbourhood	exploring a new neighbourhood	noun phrase		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=9
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	going bird-watching	going bird-watching	noun phrase		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=10
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	going camping	going camping	noun phrase		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=11
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	going kite flying	going kite flying	noun phrase		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=12
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	going sunbathing	going sunbathing	noun phrase		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=13
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	going window-shopping	going window-shopping	noun phrase		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=14
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	having a barbecue	having a barbecue	noun phrase		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=15
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	having a picnic	having a picnic	noun phrase		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=16
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	having tea at a cafe	having tea at a cafe	noun phrase		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=17
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	hiking	hiking	noun		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=18
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	outing	outing	noun		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=19
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	seeing an exhibition	seeing an exhibition	noun phrase		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=20
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	stargazing	stargazing	noun		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=21
Edge Vocabulary Book 1A	edge-vocabulary-book-1a	taking a boat trip	taking a boat trip	noun phrase		Out and about - Leisure activities	55	Edge Vocabulary Book 1A visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=22
